ShipmentID,SupplierID,ProductID,WarehouseID,OrderDate,ExpectedDate,ActualDeliveryDate,OrderQty,ReceivedQty,DefectQty,UnitCost,TotalCost,OrderPriority,ShippingMode
SHP007410,SUP016,PRD012,WH03,2024-08-05,2024-08-25,2024-08-26,333,332,4,75.19,25038.27,Medium,Sea
SHP007411,SUP017,PRD004,WH02,2025-12-01,2025-12-18,2025-12-18,828,815,20,138.24,114462.72,High,Sea
SHP007412,SUP010,PRD011,WH05,2024-12-11,2024-12-14,2024-12-14,780,774,0,38.27,29850.6,Medium,Air
SHP007413,SUP017,PRD021,WH01,2024-08-17,2024-08-28,2024-08-31,18,18,0,119.4,2149.2,Medium,Sea
SHP007414,SUP017,PRD016,WH03,2024-09-11,2024-09-27,2024-09-29,869,869,22,3.95,3432.55,High,Road
SHP007415,SUP018,PRD004,WH04,2024-08-23,2024-09-11,2024-09-10,117,116,2,114.22,13363.74,Medium,Sea
SHP007416,SUP002,PRD007,WH06,2024-01-26,2024-01-31,2024-01-31,587,580,16,6.73,3950.51,High,Rail
SHP007417,SUP004,PRD018,WH03,2025-08-06,2025-08-23,2025-08-22,837,830,17,105.38,88203.06,Low,Road
SHP007418,SUP019,PRD005,WH01,2024-09-17,2024-10-02,2024-10-06,649,639,28,91.62,59461.38,Low,Road
SHP007419,SUP011,PRD008,WH04,2024-09-27,2024-10-16,2024-10-15,965,948,22,45.53,43936.45,Low,Sea
SHP007420,SUP017,PRD014,WH02,2024-05-02,2024-05-07,2024-05-06,926,918,24,7.94,7352.44,Medium,Rail
SHP007421,SUP012,PRD012,WH01,2025-10-17,2025-11-06,2025-11-04,464,459,12,94.06,43643.84,Medium,Road
SHP007422,SUP002,PRD016,WH04,2024-09-13,2024-09-23,2024-09-24,542,541,13,130.0,70460.0,Low,Rail
SHP007423,SUP006,PRD023,WH01,2025-10-17,2025-10-28,2025-10-29,399,397,0,43.18,17228.82,Medium,Road
SHP007424,SUP009,PRD018,WH02,2025-02-24,2025-03-15,2025-03-15,385,383,7,93.08,35835.8,High,Sea
SHP007425,SUP005,PRD005,WH01,2024-09-15,2024-09-23,2024-09-21,684,680,8,90.98,62230.32,Low,Air
SHP007426,SUP020,PRD010,WH02,2024-02-16,2024-02-25,2024-02-27,589,584,29,7.72,4547.08,High,Road
SHP007427,SUP009,PRD004,WH03,2025-06-08,2025-06-23,2025-06-22,414,414,6,144.4,59781.6,Medium,Road
SHP007428,SUP008,PRD021,WH03,2024-07-26,2024-08-04,2024-08-04,350,345,2,47.05,16467.5,High,Road
SHP007429,SUP020,PRD018,WH04,2024-11-06,2024-11-09,2024-11-14,205,204,5,31.36,6428.8,Medium,Sea
SHP007430,SUP008,PRD011,WH01,2024-05-28,2024-06-09,2024-06-10,597,597,23,134.09,80051.73,Medium,Sea
SHP007431,SUP006,PRD017,WH02,2025-03-13,2025-03-27,2025-03-27,599,599,2,83.92,50268.08,Medium,Road
SHP007432,SUP003,PRD020,WH01,2024-06-03,2024-06-22,2024-06-21,894,880,16,14.54,12998.76,Low,Air
SHP007433,SUP005,PRD024,WH01,2025-11-08,2025-11-23,2025-11-22,981,971,0,25.68,25192.08,Medium,Rail
SHP007434,SUP009,PRD010,WH04,2024-03-30,2024-04-03,2024-04-02,92,92,0,22.37,2058.04,Medium,Air
SHP007435,SUP007,PRD019,WH02,2025-11-28,2025-12-01,2025-11-30,244,244,0,119.49,29155.56,Medium,Road
SHP007436,SUP004,PRD021,WH05,2024-12-23,2025-01-02,2025-01-01,54,54,0,77.06,4161.24,High,Sea
SHP007437,SUP007,PRD008,WH06,2024-06-22,2024-07-09,2024-07-10,61,61,0,54.09,3299.49,Low,Road
SHP007438,SUP005,PRD008,WH02,2024-08-04,2024-08-22,2024-08-21,133,132,0,28.96,3851.68,Low,Sea
SHP007439,SUP011,PRD008,WH02,2025-03-31,2025-04-17,2025-04-18,200,198,5,126.7,25340.0,Medium,Road
SHP007440,SUP015,PRD010,WH06,2025-08-31,2025-09-06,2025-09-08,207,205,7,38.44,7957.08,Low,Rail
SHP007441,SUP002,PRD022,WH05,2025-09-20,2025-10-08,2025-10-10,395,393,6,62.19,24565.05,Low,Sea
SHP007442,SUP013,PRD015,WH01,2024-07-17,2024-07-28,2024-08-02,616,605,16,86.28,53148.48,Medium,Rail
SHP007443,SUP016,PRD009,WH06,2025-04-30,2025-05-14,2025-05-13,112,111,0,100.59,11266.08,Medium,Rail
SHP007444,SUP007,PRD009,WH04,2025-06-16,2025-06-28,2025-06-27,202,201,0,141.03,28488.06,High,Sea
SHP007445,SUP008,PRD005,WH03,2024-07-18,2024-07-24,2024-07-23,648,646,8,148.77,96402.96,High,Sea
SHP007446,SUP006,PRD010,WH04,2025-01-05,2025-01-14,2025-01-16,544,539,0,13.15,7153.6,High,Rail
SHP007447,SUP007,PRD007,WH02,2025-03-23,2025-04-12,2025-04-10,208,205,1,64.24,13361.92,Medium,Road
SHP007448,SUP018,PRD010,WH02,2024-09-04,2024-09-13,2024-09-16,288,287,9,107.85,31060.8,Low,Road
SHP007449,SUP020,PRD017,WH02,2024-09-20,2024-09-30,2024-09-29,645,644,23,98.17,63319.65,High,Road
SHP007450,SUP007,PRD011,WH05,2024-02-27,2024-03-14,2024-03-17,768,755,0,125.13,96099.84,Low,Sea
SHP007451,SUP003,PRD005,WH04,2024-10-28,2024-11-06,2024-11-05,186,184,2,31.45,5849.7,High,Road
SHP007452,SUP005,PRD013,WH01,2024-01-31,2024-02-12,2024-02-11,191,190,0,72.09,13769.19,Medium,Road
SHP007453,SUP001,PRD016,WH06,2025-05-12,2025-05-18,2025-05-19,848,844,8,16.45,13949.6,Low,Road
SHP007454,SUP015,PRD014,WH02,2024-09-05,2024-09-12,2024-09-16,311,306,9,27.18,8452.98,Medium,Sea
SHP007455,SUP003,PRD018,WH06,2025-08-27,2025-09-02,2025-09-02,936,931,4,81.9,76658.4,Medium,Rail
SHP007456,SUP008,PRD003,WH02,2024-09-27,2024-10-17,2024-10-17,986,978,9,52.09,51360.74,Low,Road
SHP007457,SUP009,PRD005,WH06,2025-08-28,2025-09-02,2025-09-01,575,568,12,86.46,49714.5,Medium,Rail
SHP007458,SUP015,PRD004,WH06,2025-10-27,2025-11-04,2025-11-04,368,368,9,93.46,34393.28,Medium,Rail
SHP007459,SUP010,PRD024,WH01,2025-01-28,2025-02-10,2025-02-11,196,195,1,22.88,4484.48,Medium,Road
SHP007460,SUP002,PRD023,WH03,2025-05-16,2025-05-20,2025-05-22,502,493,6,25.71,12906.42,Medium,Road
SHP007461,SUP020,PRD025,WH04,2025-08-14,2025-08-26,2025-08-31,749,742,23,105.35,78907.15,High,Rail
SHP007462,SUP005,PRD019,WH01,2024-03-24,2024-03-28,2024-03-30,146,145,0,66.39,9692.94,Low,Road
SHP007463,SUP019,PRD024,WH04,2024-12-30,2025-01-15,2025-01-20,792,780,27,5.96,4720.32,Medium,Road
SHP007464,SUP013,PRD019,WH01,2025-07-02,2025-07-13,2025-07-15,764,752,30,57.39,43845.96,Low,Road
SHP007465,SUP011,PRD004,WH02,2024-12-07,2024-12-18,2024-12-16,777,770,18,4.01,3115.77,Low,Road
SHP007466,SUP001,PRD023,WH01,2025-02-10,2025-02-26,2025-02-26,909,907,9,4.13,3754.17,Low,Sea
SHP007467,SUP015,PRD015,WH06,2025-02-28,2025-03-14,2025-03-18,85,85,1,5.95,505.75,Medium,Road
SHP007468,SUP018,PRD001,WH06,2024-04-02,2024-04-11,2024-04-17,32,32,1,115.72,3703.04,Low,Road
SHP007469,SUP016,PRD007,WH02,2025-09-05,2025-09-23,2025-09-24,964,947,40,93.23,89873.72,Medium,Rail
SHP007470,SUP009,PRD023,WH05,2025-02-15,2025-03-07,2025-03-05,164,162,2,57.57,9441.48,Low,Sea
SHP007471,SUP001,PRD013,WH05,2025-03-07,2025-03-17,2025-03-16,323,322,3,133.25,43039.75,High,Rail
SHP007472,SUP011,PRD005,WH03,2025-11-08,2025-11-18,2025-11-17,796,793,17,13.14,10459.44,Medium,Road
SHP007473,SUP009,PRD012,WH01,2024-06-07,2024-06-11,2024-06-13,465,458,9,87.36,40622.4,Medium,Air
SHP007474,SUP011,PRD002,WH01,2024-01-14,2024-01-23,2024-01-22,595,594,17,7.98,4748.1,Low,Road
SHP007475,SUP013,PRD022,WH06,2025-01-07,2025-01-12,2025-01-12,620,610,22,103.9,64418.0,High,Air
SHP007476,SUP002,PRD017,WH04,2024-08-12,2024-08-24,2024-08-27,575,566,11,98.46,56614.5,Medium,Sea
SHP007477,SUP014,PRD016,WH06,2025-05-19,2025-05-24,2025-05-24,268,266,4,126.45,33888.6,High,Sea
SHP007478,SUP006,PRD005,WH03,2024-03-13,2024-03-25,2024-03-23,175,175,0,149.19,26108.25,Low,Road
SHP007479,SUP008,PRD002,WH06,2024-09-05,2024-09-10,2024-09-12,242,241,8,64.71,15659.82,Medium,Rail
SHP007480,SUP018,PRD005,WH01,2025-05-25,2025-06-09,2025-06-10,766,765,22,12.9,9881.4,High,Road
SHP007481,SUP016,PRD023,WH03,2025-08-25,2025-09-12,2025-09-13,194,194,3,124.05,24065.7,Medium,Road
SHP007482,SUP012,PRD023,WH02,2024-08-03,2024-08-08,2024-08-09,230,228,5,143.46,32995.8,Low,Road
SHP007483,SUP011,PRD019,WH02,2025-08-24,2025-09-09,2025-09-10,420,419,16,138.51,58174.2,Low,Sea
SHP007484,SUP006,PRD013,WH01,2025-06-24,2025-06-28,2025-06-28,147,147,0,18.95,2785.65,Low,Road
SHP007485,SUP003,PRD006,WH05,2024-08-07,2024-08-14,2024-08-14,944,944,18,139.2,131404.8,Low,Road
SHP007486,SUP014,PRD015,WH04,2024-08-08,2024-08-27,2024-08-26,911,903,27,79.89,72779.79,Low,Air
SHP007487,SUP002,PRD012,WH03,2025-01-23,2025-02-11,2025-02-10,85,85,2,15.56,1322.6,Low,Sea
SHP007488,SUP011,PRD003,WH01,2025-07-07,2025-07-27,2025-07-26,901,900,6,132.73,119589.73,Medium,Road
SHP007489,SUP003,PRD020,WH01,2025-10-08,2025-10-14,2025-10-15,527,524,0,80.04,42181.08,Low,Rail
SHP007490,SUP018,PRD006,WH03,2024-02-11,2024-02-25,2024-02-29,476,475,14,91.07,43349.32,Medium,Sea
SHP007491,SUP001,PRD020,WH03,2025-11-06,2025-11-24,2025-11-26,380,376,1,34.13,12969.4,Low,Road
SHP007492,SUP001,PRD004,WH05,2024-10-09,2024-10-22,2024-10-24,313,312,2,43.75,13693.75,Medium,Rail
SHP007493,SUP012,PRD002,WH04,2024-02-27,2024-03-04,2024-03-05,129,129,2,22.24,2868.96,Low,Road
SHP007494,SUP015,PRD015,WH03,2025-06-20,2025-07-05,2025-07-12,915,910,35,149.21,136527.15,Medium,Rail
SHP007495,SUP005,PRD023,WH04,2024-03-13,2024-03-20,2024-03-20,344,339,0,63.75,21930.0,Medium,Road
SHP007496,SUP006,PRD011,WH03,2024-05-08,2024-05-12,2024-05-12,173,173,0,23.99,4150.27,Medium,Sea
SHP007497,SUP016,PRD022,WH01,2025-08-21,2025-08-31,2025-09-03,132,131,2,33.54,4427.28,Medium,Road
SHP007498,SUP012,PRD003,WH05,2025-03-01,2025-03-06,2025-03-08,320,316,7,107.04,34252.8,Medium,Sea
SHP007499,SUP012,PRD003,WH06,2025-10-26,2025-10-30,2025-11-03,917,913,10,63.13,57890.21,Medium,Road
SHP007500,SUP003,PRD009,WH02,2025-11-24,2025-11-29,2025-11-28,340,338,1,72.48,24643.2,Medium,Rail
SHP007501,SUP002,PRD017,WH03,2024-05-04,2024-05-22,2024-05-21,588,586,20,129.48,76134.24,Medium,Sea
SHP007502,SUP007,PRD016,WH04,2024-03-07,2024-03-16,2024-03-14,744,732,15,86.69,64497.36,Low,Rail
SHP007503,SUP002,PRD018,WH06,2024-01-06,2024-01-26,2024-01-24,62,62,1,67.57,4189.34,Low,Road
SHP007504,SUP007,PRD004,WH05,2025-09-28,2025-10-02,2025-09-30,972,970,20,114.32,111119.04,Low,Air
SHP007505,SUP011,PRD016,WH05,2024-11-09,2024-11-19,2024-11-19,89,89,1,69.57,6191.73,Low,Road
SHP007506,SUP011,PRD025,WH06,2024-11-21,2024-12-11,2024-12-10,586,585,9,29.89,17515.54,High,Rail
SHP007507,SUP014,PRD010,WH06,2025-07-18,2025-07-30,2025-07-31,235,234,6,101.73,23906.55,Medium,Air
SHP007508,SUP003,PRD016,WH06,2025-07-31,2025-08-14,2025-08-12,957,944,23,13.21,12641.97,Low,Sea
SHP007509,SUP014,PRD008,WH01,2025-05-20,2025-05-31,2025-06-01,332,328,8,33.73,11198.36,Medium,Road
SHP007510,SUP011,PRD016,WH03,2024-03-22,2024-04-09,2024-04-08,443,443,12,138.34,61284.62,Medium,Road
SHP007511,SUP004,PRD023,WH04,2025-08-21,2025-08-26,2025-08-30,574,569,12,139.66,80164.84,Medium,Sea
SHP007512,SUP017,PRD020,WH06,2024-01-02,2024-01-13,2024-01-15,595,594,14,40.57,24139.15,Medium,Rail
SHP007513,SUP016,PRD006,WH06,2024-07-22,2024-08-11,2024-08-13,653,652,11,44.21,28869.13,High,Air
SHP007514,SUP003,PRD025,WH06,2025-10-23,2025-11-01,2025-10-31,928,913,23,41.13,38168.64,Low,Road
SHP007515,SUP010,PRD014,WH03,2025-02-07,2025-02-18,2025-02-16,541,541,6,139.26,75339.66,High,Rail
SHP007516,SUP015,PRD016,WH06,2024-04-12,2024-04-20,2024-04-18,905,890,38,127.76,115622.8,Low,Sea
SHP007517,SUP008,PRD001,WH06,2025-06-19,2025-06-28,2025-06-27,179,178,1,44.63,7988.77,Medium,Rail
SHP007518,SUP018,PRD011,WH06,2025-01-02,2025-01-21,2025-01-27,352,347,9,102.32,36016.64,Medium,Sea
SHP007519,SUP003,PRD020,WH06,2024-07-30,2024-08-09,2024-08-10,433,428,5,70.27,30426.91,Medium,Road
SHP007520,SUP007,PRD008,WH04,2025-07-30,2025-08-05,2025-08-06,453,446,7,82.3,37281.9,Medium,Road
SHP007521,SUP010,PRD004,WH05,2024-07-27,2024-08-09,2024-08-09,972,960,11,122.14,118720.08,High,Sea
SHP007522,SUP020,PRD011,WH05,2024-04-26,2024-05-05,2024-05-07,18,18,0,37.53,675.54,High,Rail
SHP007523,SUP009,PRD020,WH06,2025-09-19,2025-10-09,2025-10-08,582,577,5,84.54,49202.28,Low,Road
SHP007524,SUP014,PRD016,WH06,2025-04-22,2025-05-08,2025-05-15,558,554,22,131.32,73276.56,Medium,Road
SHP007525,SUP014,PRD012,WH01,2024-04-14,2024-04-21,2024-04-26,983,969,33,23.48,23080.84,Medium,Sea
SHP007526,SUP011,PRD001,WH01,2025-05-09,2025-05-27,2025-05-30,955,953,2,63.49,60632.95,Low,Rail
SHP007527,SUP001,PRD005,WH02,2024-02-15,2024-03-04,2024-03-04,740,729,8,119.47,88407.8,Medium,Rail
SHP007528,SUP004,PRD012,WH06,2024-11-26,2024-12-16,2024-12-16,150,150,4,59.82,8973.0,High,Sea
SHP007529,SUP006,PRD008,WH04,2024-08-03,2024-08-21,2024-08-21,11,11,0,108.07,1188.77,Low,Road
SHP007530,SUP005,PRD017,WH05,2025-05-06,2025-05-16,2025-05-15,421,416,6,149.78,63057.38,Low,Sea
SHP007531,SUP003,PRD011,WH05,2025-03-24,2025-03-31,2025-03-30,460,454,0,41.2,18952.0,Low,Rail
SHP007532,SUP002,PRD005,WH02,2025-06-19,2025-06-28,2025-07-02,445,443,12,78.39,34883.55,Low,Road
SHP007533,SUP003,PRD020,WH03,2025-05-25,2025-05-29,2025-05-28,870,870,27,12.78,11118.6,High,Sea
SHP007534,SUP009,PRD001,WH03,2025-04-02,2025-04-17,2025-04-18,428,424,1,101.61,43489.08,Low,Rail
SHP007535,SUP019,PRD005,WH01,2025-06-30,2025-07-12,2025-07-17,33,33,0,6.83,225.39,Medium,Road
SHP007536,SUP019,PRD011,WH05,2025-06-19,2025-07-09,2025-07-14,646,641,15,86.48,55866.08,Low,Road
SHP007537,SUP017,PRD016,WH01,2025-06-23,2025-07-10,2025-07-10,900,889,13,25.76,23184.0,Medium,Rail
SHP007538,SUP018,PRD025,WH05,2025-04-28,2025-05-12,2025-05-14,403,400,6,23.64,9526.92,High,Sea
SHP007539,SUP011,PRD014,WH04,2024-01-16,2024-01-20,2024-01-18,566,561,11,46.12,26103.92,High,Rail
SHP007540,SUP012,PRD004,WH03,2025-07-24,2025-08-13,2025-08-14,189,187,5,116.27,21975.03,Low,Rail
SHP007541,SUP003,PRD011,WH04,2024-08-30,2024-09-09,2024-09-08,549,549,12,10.69,5868.81,Medium,Sea
SHP007542,SUP018,PRD019,WH06,2024-07-25,2024-08-07,2024-08-09,49,49,0,10.86,532.14,High,Road
SHP007543,SUP006,PRD019,WH05,2024-09-27,2024-10-09,2024-10-08,238,236,1,142.2,33843.6,High,Rail
SHP007544,SUP007,PRD017,WH06,2024-04-24,2024-05-09,2024-05-12,296,292,4,8.08,2391.68,Low,Sea
SHP007545,SUP001,PRD025,WH02,2025-08-02,2025-08-16,2025-08-16,654,654,10,85.78,56100.12,Medium,Air
SHP007546,SUP006,PRD020,WH05,2024-10-25,2024-11-11,2024-11-12,451,448,0,57.44,25905.44,High,Road
SHP007547,SUP018,PRD008,WH02,2025-04-27,2025-05-10,2025-05-15,386,381,6,132.27,51056.22,High,Air
SHP007548,SUP013,PRD010,WH06,2025-01-31,2025-02-05,2025-02-06,594,584,20,127.32,75628.08,Low,Rail
SHP007549,SUP019,PRD013,WH01,2025-01-28,2025-02-16,2025-02-21,823,818,31,73.92,60836.16,Medium,Rail
SHP007550,SUP007,PRD010,WH03,2024-03-15,2024-04-04,2024-04-02,325,323,2,59.89,19464.25,Low,Sea
SHP007551,SUP019,PRD022,WH01,2025-04-26,2025-04-30,2025-05-01,101,101,4,79.58,8037.58,Low,Sea
SHP007552,SUP009,PRD010,WH06,2024-04-12,2024-04-17,2024-04-16,915,899,9,3.2,2928.0,Medium,Sea
SHP007553,SUP003,PRD011,WH04,2024-10-23,2024-11-02,2024-11-02,523,523,11,47.19,24680.37,Medium,Rail
SHP007554,SUP012,PRD004,WH01,2024-06-26,2024-07-13,2024-07-13,154,154,5,56.11,8640.94,Medium,Road
SHP007555,SUP020,PRD014,WH04,2024-08-02,2024-08-12,2024-08-15,585,581,19,14.63,8558.55,Medium,Road
SHP007556,SUP018,PRD005,WH03,2024-11-10,2024-11-16,2024-11-18,781,771,13,11.3,8825.3,High,Road
SHP007557,SUP008,PRD023,WH05,2024-02-08,2024-02-17,2024-02-17,39,39,0,5.19,202.41,Medium,Rail
SHP007558,SUP009,PRD023,WH06,2024-09-15,2024-10-05,2024-10-09,382,382,5,119.69,45721.58,Low,Sea
SHP007559,SUP013,PRD014,WH02,2024-01-07,2024-01-14,2024-01-18,389,389,8,84.03,32687.67,Medium,Road
SHP007560,SUP008,PRD009,WH06,2024-02-18,2024-03-05,2024-03-04,939,939,23,138.67,130211.13,Low,Sea
SHP007561,SUP010,PRD009,WH05,2025-06-21,2025-06-25,2025-06-27,314,310,0,82.47,25895.58,Medium,Rail
SHP007562,SUP017,PRD020,WH05,2024-06-09,2024-06-14,2024-06-14,869,858,20,146.73,127508.37,Low,Road
SHP007563,SUP007,PRD014,WH06,2024-06-24,2024-07-03,2024-07-03,789,786,0,107.2,84580.8,Medium,Road
SHP007564,SUP017,PRD023,WH04,2025-08-13,2025-08-21,2025-08-24,664,663,17,27.29,18120.56,Medium,Road
SHP007565,SUP018,PRD004,WH01,2024-01-02,2024-01-08,2024-01-14,261,258,8,65.53,17103.33,Low,Road
SHP007566,SUP002,PRD017,WH03,2025-03-30,2025-04-08,2025-04-06,456,454,15,82.9,37802.4,Low,Road
SHP007567,SUP003,PRD016,WH04,2025-10-05,2025-10-15,2025-10-13,531,530,7,106.02,56296.62,Low,Road
SHP007568,SUP019,PRD013,WH03,2024-10-02,2024-10-15,2024-10-16,93,93,2,46.99,4370.07,Medium,Rail
SHP007569,SUP001,PRD016,WH05,2025-05-12,2025-05-16,2025-05-14,458,453,5,98.37,45053.46,Low,Sea
SHP007570,SUP010,PRD007,WH01,2025-09-20,2025-10-07,2025-10-06,245,242,2,92.01,22542.45,Low,Road
SHP007571,SUP014,PRD022,WH05,2025-11-06,2025-11-26,2025-11-29,428,421,16,127.95,54762.6,Medium,Sea
SHP007572,SUP013,PRD010,WH06,2024-01-28,2024-02-05,2024-02-07,861,848,26,55.65,47914.65,Medium,Sea
SHP007573,SUP009,PRD009,WH01,2024-11-28,2024-12-07,2024-12-07,81,81,0,105.63,8556.03,Low,Sea
SHP007574,SUP006,PRD006,WH06,2024-01-01,2024-01-07,2024-01-10,579,571,3,35.72,20681.88,Medium,Sea
SHP007575,SUP006,PRD010,WH01,2024-07-06,2024-07-11,2024-07-13,233,233,3,133.6,31128.8,Low,Rail
SHP007576,SUP019,PRD012,WH01,2024-02-25,2024-03-07,2024-03-08,886,874,40,107.53,95271.58,Medium,Road
SHP007577,SUP010,PRD006,WH04,2025-06-30,2025-07-04,2025-07-06,692,690,15,76.44,52896.48,High,Sea
SHP007578,SUP003,PRD018,WH02,2024-04-21,2024-04-26,2024-04-27,906,905,23,134.91,122228.46,Medium,Road
SHP007579,SUP018,PRD015,WH05,2024-11-05,2024-11-13,2024-11-13,658,658,23,64.45,42408.1,Medium,Road
SHP007580,SUP019,PRD006,WH04,2024-02-05,2024-02-09,2024-02-09,72,72,1,146.15,10522.8,Medium,Road
SHP007581,SUP005,PRD008,WH02,2025-03-14,2025-03-22,2025-03-22,74,74,0,73.85,5464.9,Low,Road
SHP007582,SUP011,PRD014,WH02,2025-08-14,2025-09-02,2025-09-01,252,249,5,74.99,18897.48,Medium,Sea
SHP007583,SUP010,PRD006,WH06,2025-08-17,2025-08-31,2025-09-03,563,553,0,16.04,9030.52,Low,Road
SHP007584,SUP017,PRD017,WH03,2025-07-30,2025-08-02,2025-08-03,776,764,7,24.39,18926.64,Low,Road
SHP007585,SUP004,PRD013,WH04,2024-11-20,2024-12-09,2024-12-10,258,254,7,137.76,35542.08,Low,Road
SHP007586,SUP018,PRD021,WH01,2025-10-01,2025-10-05,2025-10-04,220,219,5,92.11,20264.2,High,Rail
SHP007587,SUP018,PRD024,WH01,2024-11-02,2024-11-20,2024-11-20,846,837,21,114.56,96917.76,Low,Sea
SHP007588,SUP001,PRD023,WH04,2025-06-17,2025-06-23,2025-06-21,536,528,0,139.8,74932.8,High,Road
SHP007589,SUP014,PRD021,WH06,2025-09-10,2025-09-20,2025-09-18,192,191,5,115.19,22116.48,Medium,Road
SHP007590,SUP008,PRD018,WH01,2024-04-18,2024-04-30,2024-04-29,256,252,5,35.57,9105.92,Medium,Road
SHP007591,SUP002,PRD015,WH01,2025-01-06,2025-01-09,2025-01-13,527,523,14,65.53,34534.31,Medium,Road
SHP007592,SUP019,PRD021,WH05,2024-12-22,2025-01-07,2025-01-08,729,728,34,138.07,100653.03,Medium,Road
SHP007593,SUP015,PRD009,WH06,2024-06-29,2024-07-07,2024-07-08,323,318,13,126.31,40798.13,Low,Rail
SHP007594,SUP002,PRD004,WH06,2024-12-21,2025-01-08,2025-01-13,776,776,14,79.31,61544.56,Low,Road
SHP007595,SUP004,PRD001,WH03,2025-11-06,2025-11-20,2025-11-25,365,359,0,21.06,7686.9,Low,Road
SHP007596,SUP001,PRD021,WH05,2024-03-08,2024-03-20,2024-03-20,81,81,2,129.96,10526.76,Medium,Sea
SHP007597,SUP019,PRD005,WH03,2024-10-18,2024-11-02,2024-11-07,264,264,8,38.03,10039.92,High,Air
SHP007598,SUP010,PRD013,WH05,2025-11-22,2025-12-04,2025-12-03,838,827,1,147.29,123429.02,High,Road
SHP007599,SUP001,PRD010,WH04,2024-06-29,2024-07-09,2024-07-07,67,67,0,41.67,2791.89,Medium,Road
SHP007600,SUP020,PRD006,WH06,2025-04-10,2025-04-30,2025-05-01,817,811,27,121.55,99306.35,Low,Rail
SHP007601,SUP015,PRD007,WH05,2025-03-09,2025-03-19,2025-03-20,126,126,4,11.4,1436.4,High,Road
SHP007602,SUP004,PRD014,WH01,2025-04-08,2025-04-23,2025-04-26,777,764,6,47.71,37070.67,High,Rail
SHP007603,SUP007,PRD004,WH06,2025-11-11,2025-11-29,2025-11-28,908,905,18,143.7,130479.6,Medium,Road
SHP007604,SUP007,PRD015,WH06,2025-06-17,2025-06-21,2025-06-19,600,596,7,5.41,3246.0,Medium,Rail
SHP007605,SUP018,PRD019,WH05,2024-03-06,2024-03-16,2024-03-17,879,878,32,130.28,114516.12,Low,Sea
SHP007606,SUP013,PRD014,WH06,2024-01-21,2024-01-24,2024-01-23,57,57,0,127.29,7255.53,High,Road
SHP007607,SUP010,PRD022,WH06,2025-09-03,2025-09-13,2025-09-15,200,198,4,145.75,29150.0,Medium,Sea
SHP007608,SUP008,PRD019,WH03,2025-01-18,2025-01-27,2025-01-30,394,392,2,7.35,2895.9,Low,Sea
SHP007609,SUP010,PRD025,WH04,2025-09-06,2025-09-21,2025-09-19,421,421,0,37.75,15892.75,Low,Road
SHP007610,SUP014,PRD020,WH03,2025-07-12,2025-07-27,2025-07-29,720,717,24,55.85,40212.0,Medium,Rail
SHP007611,SUP014,PRD015,WH05,2024-02-08,2024-02-12,2024-02-12,984,967,38,15.25,15006.0,Medium,Road
SHP007612,SUP020,PRD009,WH02,2024-10-11,2024-10-31,2024-10-29,854,847,25,16.28,13903.12,Medium,Road
SHP007613,SUP011,PRD002,WH06,2025-08-24,2025-09-05,2025-09-04,155,154,4,92.0,14260.0,Medium,Road
SHP007614,SUP006,PRD001,WH03,2025-08-19,2025-09-01,2025-09-02,755,747,0,45.86,34624.3,Medium,Road
SHP007615,SUP001,PRD011,WH01,2024-12-01,2024-12-04,2024-12-04,461,460,10,132.78,61211.58,Low,Sea
SHP007616,SUP019,PRD010,WH06,2024-07-06,2024-07-17,2024-07-18,671,668,17,22.72,15245.12,High,Road
SHP007617,SUP007,PRD024,WH05,2025-11-01,2025-11-04,2025-11-05,50,50,1,35.23,1761.5,Medium,Rail
SHP007618,SUP018,PRD012,WH06,2024-08-30,2024-09-19,2024-09-22,152,151,3,113.89,17311.28,Low,Road
SHP007619,SUP003,PRD017,WH04,2024-03-13,2024-03-29,2024-03-28,125,125,2,146.87,18358.75,Low,Rail
SHP007620,SUP020,PRD025,WH02,2025-04-23,2025-04-27,2025-04-28,554,545,17,133.42,73914.68,High,Sea
SHP007621,SUP011,PRD006,WH02,2025-07-14,2025-07-23,2025-07-24,445,442,0,131.23,58397.35,Low,Road
SHP007622,SUP005,PRD007,WH01,2024-04-10,2024-04-14,2024-04-13,16,16,0,47.65,762.4,High,Sea
SHP007623,SUP019,PRD002,WH04,2025-05-28,2025-06-07,2025-06-11,28,28,1,40.73,1140.44,Medium,Road
SHP007624,SUP002,PRD021,WH05,2024-06-24,2024-07-08,2024-07-08,604,595,14,137.08,82796.32,Medium,Rail
SHP007625,SUP004,PRD020,WH01,2024-08-25,2024-09-04,2024-09-02,220,217,2,53.42,11752.4,Low,Rail
SHP007626,SUP010,PRD022,WH04,2024-02-28,2024-03-11,2024-03-10,778,764,0,54.99,42782.22,Medium,Rail
SHP007627,SUP002,PRD009,WH05,2024-04-08,2024-04-23,2024-04-24,528,519,10,85.78,45291.84,High,Road
SHP007628,SUP008,PRD005,WH03,2025-05-09,2025-05-23,2025-05-25,764,764,14,91.44,69860.16,Low,Road
SHP007629,SUP001,PRD024,WH01,2025-05-28,2025-06-03,2025-06-03,824,820,8,122.09,100602.16,Low,Rail
SHP007630,SUP006,PRD020,WH04,2024-10-23,2024-10-29,2024-10-28,474,471,3,131.34,62255.16,Medium,Sea
